,Player,Shot,Type,Stroke,Spin,Speed (KM/H),Point,Game,Set,Bounce Depth,Bounce Zone,Bounce Side,Bounce (x),Bounce (y),Hit Depth,Hit Zone,Hit Side,Hit (x),Hit (y),Hit (z),Direction,Result,Favorited,Start Time,Video Time,Winner_Point,Score_index_before,Pt_P1_before,Pt_P2_before,Gm_P1_before,Gm_P2_before,Set_P1_before,Set_P2_before,first_serve,P1_serving,game_type,Score_index_after,Pt_P1_after,Pt_P2_after,Gm_P1_after,Gm_P2_after,Set_P1_after,Set_P2_after,ResultOld,Bounce (x)Old,Bounce (y)Old,ShotOld,Result2,comment,Hit (x)Old,Hit (y)Old,W_UE,rally_length,rally_length_custom,BP,srv_from,srv_to,shot_from,shot_to,desc1,desc2,desc3,desc4,desc5,P_FH-Line,P_FH-Line_W_UE,P_FH-Middle,P_FH-Middle_W_UE,P_FH-Cross,P_FH-Cross_W_UE,P_FH-II,P_FH-II_W_UE,P_FH-IO,P_FH-IO_W_UE,P_FH-IM,P_FH-IM_W_UE,P_FH-D,P_FH-D_W_UE,P_FH-Cross-Pass,P_FH-Cross-Pass_W_UE,P_FH-Middle-Pass,P_FH-Middle-Pass_W_UE,P_FH-Line-Pass,P_FH-Line-Pass_W_UE,P_BH-Line,P_BH-Line_W_UE,P_BH-Middle,P_BH-Middle_W_UE,P_BH-Cross,P_BH-Cross_W_UE,P_BH-Slice,P_BH-Slice_W_UE,P_BH-D,P_BH-D_W_UE,P_BH-Cross-Pass,P_BH-Cross-Pass_W_UE,P_BH-Middle-Pass,P_BH-Middle-Pass_W_UE,P_BH-Line-Pass,P_BH-Line-Pass_W_UE,P_VOL,P_VOL_W_UE,P_SMA,P_SMA_W_UE,O_FH-Line,O_FH-Line_W_UE,O_FH-Middle,O_FH-Middle_W_UE,O_FH-Cross,O_FH-Cross_W_UE,O_FH-II,O_FH-II_W_UE,O_FH-IO,O_FH-IO_W_UE,O_FH-IM,O_FH-IM_W_UE,O_FH-D,O_FH-D_W_UE,O_FH-Cross-Pass,O_FH-Cross-Pass_W_UE,O_FH-Middle-Pass,O_FH-Middle-Pass_W_UE,O_FH-Line-Pass,O_FH-Line-Pass_W_UE,O_BH-Line,O_BH-Line_W_UE,O_BH-Middle,O_BH-Middle_W_UE,O_BH-Cross,O_BH-Cross_W_UE,O_BH-Slice,O_BH-Slice_W_UE,O_BH-D,O_BH-D_W_UE,O_BH-Cross-Pass,O_BH-Cross-Pass_W_UE,O_BH-Middle-Pass,O_BH-Middle-Pass_W_UE,O_BH-Line-Pass,O_BH-Line-Pass_W_UE,O_VOL,O_VOL_W_UE,O_SMA,O_SMA_W_UE
33,Opponent,3,serve_plus_one,Forehand,Topspin,64.965897,17,0.0,0.0,no_mans_land,deuce,far,-2.198877,18.298008,no_mans_land,deuce,near,0.448501,1.558193,0.872599,cross court,In,False,14:55:48,715.859985,1,11.0,0.0,1.0,1.0,1.0,0.0,0.0,False,False,1.0,12.0,1.0,1.0,1.0,1.0,0.0,0.0,,,,,,,,,,14.0,14.0,False,ad,body,deuce,deuce,FH,Cross,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,Player,4,return_plus_one,Forehand,Topspin,71.304413,17,0.0,0.0,no_mans_land,ad,near,-0.997101,3.300368,out,deuce,far,-3.308121,25.19705,1.000628,down the line,In,False,14:55:49,717.200012,1,11.0,0.0,1.0,1.0,1.0,0.0,0.0,False,False,1.0,12.0,1.0,1.0,1.0,1.0,0.0,0.0,,,,,,,,,,14.0,14.0,False,ad,body,deuce,ad,FH,Line,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,Opponent,5,in_play,Forehand,Topspin,75.376213,17,0.0,0.0,service_box,ad,far,0.657194,14.307459,no_mans_land,ad,near,-0.897426,-0.517267,0.846057,inside out,In,False,14:55:51,718.640015,1,11.0,0.0,1.0,1.0,1.0,0.0,0.0,False,False,1.0,12.0,1.0,1.0,1.0,1.0,0.0,0.0,,,,,,,,,,14.0,14.0,False,ad,body,ad,middle,FH,IM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,Player,6,in_play,Backhand,Topspin,85.602882,17,0.0,0.0,no_mans_land,ad,near,-1.105718,3.017989,no_mans_land,ad,far,1.185066,24.749872,0.77733,cross court,In,False,14:55:52,719.880005,1,11.0,0.0,1.0,1.0,1.0,0.0,0.0,False,False,1.0,12.0,1.0,1.0,1.0,1.0,0.0,0.0,,,,,,,,,,14.0,14.0,False,ad,body,ad,ad,BH,Cross,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,Opponent,7,in_play,Forehand,Topspin,81.646591,17,0.0,0.0,service_box,ad,far,2.203348,16.179838,no_mans_land,ad,near,-1.419064,-0.492286,0.81633,inside out,In,False,14:55:53,721.039978,1,11.0,0.0,1.0,1.0,1.0,0.0,0.0,False,False,1.0,12.0,1.0,1.0,1.0,1.0,0.0,0.0,,,,,,,,,,14.0,14.0,False,ad,body,ad,ad,FH,IO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,Player,8,in_play,Backhand,Flat,88.85675,17,0.0,0.0,no_mans_land,ad,near,-0.283053,3.454051,no_mans_land,ad,far,2.624863,24.556765,0.728281,cross court,In,False,14:55:54,722.419983,1,11.0,0.0,1.0,1.0,1.0,0.0,0.0,False,False,1.0,12.0,1.0,1.0,1.0,1.0,0.0,0.0,,,,,,,,,,14.0,14.0,False,ad,body,ad,middle,BH,Middle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,Opponent,9,in_play,Forehand,Topspin,75.409515,17,0.0,0.0,no_mans_land,ad,far,1.07166,19.386265,no_mans_land,ad,near,-0.554345,-0.028713,0.625146,inside out,In,False,14:55:55,723.5,1,11.0,0.0,1.0,1.0,1.0,0.0,0.0,False,False,1.0,12.0,1.0,1.0,1.0,1.0,0.0,0.0,,,,,,,,,,14.0,14.0,False,ad,body,ad,ad,FH,IO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,Player,10,in_play,Backhand,Topspin,102.407654,17,0.0,0.0,no_mans_land,ad,near,-0.279701,3.877696,out,ad,far,1.391456,25.741817,1.082622,cross court,In,False,14:55:57,724.97998,1,11.0,0.0,1.0,1.0,1.0,0.0,0.0,False,False,1.0,12.0,1.0,1.0,1.0,1.0,0.0,0.0,,,,,,,,,,14.0,14.0,False,ad,body,ad,middle,BH,Middle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,Opponent,11,in_play,Forehand,Topspin,81.444344,17,0.0,0.0,no_mans_land,deuce,far,-2.880252,18.628799,no_mans_land,ad,near,-0.729947,-0.371328,0.85419,inside in,In,False,14:55:58,726.039978,1,11.0,0.0,1.0,1.0,1.0,0.0,0.0,False,False,1.0,12.0,1.0,1.0,1.0,1.0,0.0,0.0,,,,,,,,,,14.0,14.0,False,ad,body,ad,deuce,FH,II,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,Player,12,in_play,Forehand,Topspin,87.019135,17,0.0,0.0,service_box,deuce,near,0.768133,5.800497,out,deuce,far,-3.405509,25.362875,1.012532,cross court,In,False,14:55:59,727.400024,1,11.0,0.0,1.0,1.0,1.0,0.0,0.0,False,False,1.0,12.0,1.0,1.0,1.0,1.0,0.0,0.0,,,,,,,,,,14.0,14.0,False,ad,body,deuce,middle,FH,Middle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,Opponent,13,in_play,Forehand,Topspin,66.033241,17,0.0,0.0,service_box,ad,far,1.394039,15.570322,no_mans_land,deuce,near,1.723677,0.351425,0.46763,down the line,In,False,14:56:01,728.599976,1,11.0,0.0,1.0,1.0,1.0,0.0,0.0,False,False,1.0,12.0,1.0,1.0,1.0,1.0,0.0,0.0,,,,,,,,,,14.0,14.0,False,ad,body,deuce,ad,FH,Line,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,Player,14,in_play,Backhand,Flat,90.545563,17,0.0,0.0,service_box,deuce,near,2.866666667,5.37,no_mans_land,ad,far,1.469942,23.887316,0.84441,down the line,In,False,14:56:02,730.119995,1,11.0,0.0,1.0,1.0,1.0,0.0,0.0,False,False,1.0,12.0,1.0,1.0,1.0,1.0,0.0,0.0,,1.661789,5.537606,,,,,,W,14.0,14.0,False,ad,body,ad,deuce,BH,Line,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,Opponent,0,none,Forehand,Flat,74.778671,18,0.0,0.0,service_box,deuce,far,-0.099068,16.866127,no_mans_land,deuce,near,0.754213,-0.277233,1.939827,cross court,In,False,14:56:16,743.900024,2,,,,,,,,True,,,,,,,,,,,,,,,,,,,-1.0,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,Opponent,1,first_serve,Serve,Flat,108.349197,19,0.0,0.0,service_box,deuce,far,-0.347414,14.206754,no_mans_land,deuce,near,0.479835,1.355107,2.393725,down the T,In,False,14:56:35,762.539978,2,12.0,1.0,1.0,1.0,1.0,0.0,0.0,True,False,1.0,13.0,1.0,2.0,1.0,1.0,0.0,0.0,,,,,,swapped srv,,,W,1.0,1.0,False,deuce,T,,,,,,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
47,Player,0,none,Backhand,Slice,79.961555,20,0.0,0.0,no_mans_land,deuce,near,0.187838,0.841997,no_mans_land,deuce,far,-1.209271,23.980566,1.307092,inside out,In,False,14:56:35,763.380005,1,,,,,,,,True,,,,,,,,,,,,,,,,,,,-1.0,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,Opponent,1,first_serve,Serve,Flat,145.282242,21,0.0,0.0,service_box,deuce,near,2.603389,10.817036,no_mans_land,ad,near,-0.537915,1.346872,2.401367,out wide,Net,False,14:57:03,790.700012,-2,13.0,1.0,2.0,1.0,1.0,0.0,0.0,True,False,1.0,13.0,1.0,2.0,1.0,1.0,0.0,0.0,,,,,,,,,,-1.0,-1.0,False,ad,wide,,,,,,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
49,Opponent,1,second_serve,Serve,Kick,113.082802,22,0.0,0.0,service_box,ad,far,2.532284,16.070969,no_mans_land,ad,near,-0.949689,-0.144773,2.498725,out wide,In,False,14:57:16,804.039978,2,13.0,1.0,2.0,1.0,1.0,0.0,0.0,False,False,1.0,14.0,1.0,3.0,1.0,1.0,0.0,0.0,,,,,,,,,,6.0,6.0,False,ad,body,,,,,,,,0.0,,0.0,,0.0,,4.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
50,Player,2,return,Backhand,Topspin,104.235764,22,0.0,0.0,service_box,deuce,near,1.080671,6.505104,no_mans_land,ad,far,3.597769,24.696856,1.149514,down the line,In,False,14:57:17,804.97998,2,13.0,1.0,2.0,1.0,1.0,0.0,0.0,False,False,1.0,14.0,1.0,3.0,1.0,1.0,0.0,0.0,,,,,,,,,,6.0,6.0,False,ad,body,ad,middle,BH,Middle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,Opponent,3,serve_plus_one,Forehand,Flat,55.559212,22,0.0,0.0,no_mans_land,ad,far,0.951358,21.457272,no_mans_land,deuce,near,1.02542,1.22165,0.615249,down the line,In,False,14:57:18,806.140015,2,13.0,1.0,2.0,1.0,1.0,0.0,0.0,False,False,1.0,14.0,1.0,3.0,1.0,1.0,0.0,0.0,,,,,,,,,,6.0,6.0,False,ad,body,deuce,ad,FH,Line,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,Player,4,return_plus_one,Forehand,Topspin,101.795876,22,0.0,0.0,no_mans_land,deuce,near,1.473515,2.012727,out,ad,far,0.434338,25.981363,1.123751,inside in,In,False,14:57:20,808.179993,2,13.0,1.0,2.0,1.0,1.0,0.0,0.0,False,False,1.0,14.0,1.0,3.0,1.0,1.0,0.0,0.0,,,,,,,,,,6.0,6.0,False,ad,body,ad,deuce,FH,II,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,Opponent,5,in_play,Forehand,Topspin,60.106407,22,0.0,0.0,service_box,ad,far,1.064086,15.428918,out,deuce,near,1.79919,-0.605639,0.642112,down the line,In,False,14:57:21,809.340027,2,13.0,1.0,2.0,1.0,1.0,0.0,0.0,False,False,1.0,14.0,1.0,3.0,1.0,1.0,0.0,0.0,,,,,,,,,,6.0,6.0,False,ad,body,deuce,ad,FH,Line,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,Player,6,in_play,Forehand,Flat,92.564171,22,0.0,0.0,service_box,ad,far,1.150058,17.422789,no_mans_land,ad,far,0.763728,24.410036,0.710986,inside out,Net,False,14:57:23,810.960022,2,13.0,1.0,2.0,1.0,1.0,0.0,0.0,False,False,1.0,14.0,1.0,3.0,1.0,1.0,0.0,0.0,,,,,,,,,UE,6.0,6.0,False,ad,body,ad,deuce,FH,II,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,Opponent,1,first_serve,Serve,Slice,144.525009,23,0.0,0.0,service_box,deuce,far,-0.363314,15.070689,no_mans_land,deuce,near,0.464135,0.169472,2.312606,down the T,Let,False,14:57:50,838.5,-1,14.0,1.0,3.0,1.0,1.0,0.0,0.0,True,False,1.0,14.0,1.0,3.0,1.0,1.0,0.0,0.0,In,,,,,,,,,-1.0,-1.0,False,deuce,T,,,,,,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
56,Opponent,1,first_serve,Serve,Kick,134.841278,24,0.0,0.0,service_box,deuce,far,-4.094931,17.990833,no_mans_land,deuce,near,0.084371,0.864274,2.421504,out wide,In,False,14:58:15,863.5,2,14.0,1.0,3.0,1.0,1.0,0.0,0.0,True,False,1.0,15.0,0.0,0.0,1.0,2.0,0.0,0.0,,,,,,,,,W,1.0,1.0,False,deuce,wide,,,,,,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
57,Player,1,first_serve,Serve,Slice,115.822327,25,0.0,0.0,service_box,deuce,far,-0.888895,13.32504,no_mans_land,deuce,near,0.505825,0.915632,2.560993,down the T,In,False,15:00:14,981.880005,1,15.0,0.0,0.0,1.0,2.0,0.0,0.0,True,True,1.0,16.0,1.0,0.0,1.0,2.0,0.0,0.0,,,,,,,,,,4.0,3.0,False,deuce,T,,,,,,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,W_or_F,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,4.0,FE,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
58,Opponent,2,return,Backhand,Flat,53.156452,25,0.0,0.0,no_mans_land,ad,near,-1.015022,5.2846,no_mans_land,deuce,far,-1.607195,24.836561,1.320772,inside in,In,False,15:00:15,982.719971,1,15.0,0.0,0.0,1.0,2.0,0.0,0.0,True,True,1.0,16.0,1.0,0.0,1.0,2.0,0.0,0.0,,,,,,,,,,4.0,3.0,False,deuce,T,deuce,middle,BH,IM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,Player,3,serve_plus_one,Backhand,Topspin,96.055679,25,0.0,0.0,service_box,ad,far,2.734978,17.915714,no_mans_land,ad,near,-1.210772,2.798689,1.254993,cross court,In,False,15:00:17,984.580017,1,15.0,0.0,0.0,1.0,2.0,0.0,0.0,True,True,1.0,16.0,1.0,0.0,1.0,2.0,0.0,0.0,,,,,,,,,F,4.0,3.0,False,deuce,T,ad,ad,BH,Cross,,APP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,Opponent,4,return_plus_one,Backhand,Topspin,100.605804,25,0.0,0.0,service_box,ad,far,2.270987,16.179838,no_mans_land,ad,far,4.094128,23.118185,0.704958,cross court,Net,False,15:00:18,985.880005,1,15.0,0.0,0.0,1.0,2.0,0.0,0.0,True,True,1.0,16.0,1.0,0.0,1.0,2.0,0.0,0.0,,,,,,,,,FE,4.0,3.0,False,deuce,T,ad,deuce,BH,Line,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,Player,1,first_serve,Serve,Flat,105.430092,26,0.0,0.0,service_box,ad_alley,far,2.715373413,13.45211,no_mans_land,ad,near,-0.794631,0.665707,2.380069,out wide,In,False,15:00:39,1006.900024,2,16.0,1.0,0.0,1.0,2.0,0.0,0.0,True,True,1.0,17.0,1.0,1.0,1.0,2.0,0.0,0.0,Out,4.152829,13.45211,,,,,,,3.0,2.0,False,ad,wide,,,,,,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,FE,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
62,Opponent,2,return,Backhand,Flat,79.660469,26,0.0,0.0,no_mans_land,ad,near,-3.374112,4.693971,no_mans_land,ad_alley,far,5.363588,23.099146,1.242816,down the line,In,False,15:00:40,1007.799988,2,16.0,1.0,0.0,1.0,2.0,0.0,0.0,True,True,1.0,17.0,1.0,1.0,1.0,2.0,0.0,0.0,,,,,,,,,F,3.0,2.0,False,ad,wide,ad,ad,BH,Cross,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,Player,3,serve_plus_one,Backhand,Topspin,61.857193,26,0.0,0.0,service_box,ad,near,-4.032302,10.696267,no_mans_land,ad_alley,near,-4.440725,0.471439,0.520494,down the line,Net,False,15:00:41,1009.080017,2,16.0,1.0,0.0,1.0,2.0,0.0,0.0,True,True,1.0,17.0,1.0,1.0,1.0,2.0,0.0,0.0,,,,,,,,,FE,3.0,2.0,False,ad,wide,ad,deuce,BH,Line,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,Player,1,first_serve,Serve,Kick,165.234482,27,0.0,0.0,service_box,ad,near,-0.771465,11.293366,no_mans_land,deuce,near,0.284728,1.405764,2.449455,down the T,Net,False,15:01:02,1030.23999,-1,17.0,1.0,1.0,1.0,2.0,0.0,0.0,True,True,1.0,17.0,1.0,1.0,1.0,2.0,0.0,0.0,,,,,,,,,,-1.0,-1.0,False,deuce,T,,,,,,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
65,Player,1,second_serve,Serve,Slice,91.764084,28,0.0,0.0,service_box,deuce,far,-1.579279,14.201146,no_mans_land,deuce,near,0.317177,0.955044,2.423187,down the T,In,False,15:01:13,1041.439941,1,17.0,1.0,1.0,1.0,2.0,0.0,0.0,False,True,1.0,18.0,2.0,1.0,1.0,2.0,0.0,0.0,,,,,,,,,,6.0,5.0,False,deuce,body,,,,,,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,5.0,W_or_F,0.0,,3.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,6.0,FE,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,4.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
66,Opponent,2,return,Backhand,Flat,74.184151,28,0.0,0.0,no_mans_land,ad,near,-0.757032,3.701193,no_mans_land,deuce,far,-2.62357,24.060869,1.335317,inside in,In,False,15:01:14,1042.300049,1,17.0,1.0,1.0,1.0,2.0,0.0,0.0,False,True,1.0,18.0,2.0,1.0,1.0,2.0,0.0,0.0,,,,,,,,,,6.0,5.0,False,deuce,body,deuce,middle,BH,IM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,Player,3,serve_plus_one,Backhand,Flat,88.597672,28,0.0,0.0,no_mans_land,ad,far,1.607494,19.941132,no_mans_land,ad,near,-0.548507,1.496179,0.822686,cross court,In,False,15:01:16,1043.699951,1,17.0,1.0,1.0,1.0,2.0,0.0,0.0,False,True,1.0,18.0,2.0,1.0,1.0,2.0,0.0,0.0,,,,,,,,,,6.0,5.0,False,deuce,body,ad,ad,BH,Cross,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,Opponent,4,return_plus_one,Backhand,Topspin,73.897888,28,0.0,0.0,no_mans_land,ad,near,-0.664613,2.807208,out,ad,far,1.985904,25.187149,1.08891,cross court,In,False,15:01:17,1044.780029,1,17.0,1.0,1.0,1.0,2.0,0.0,0.0,False,True,1.0,18.0,2.0,1.0,1.0,2.0,0.0,0.0,,,,,,,,,,6.0,5.0,False,deuce,body,ad,middle,BH,Middle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,Player,5,in_play,Backhand,Flat,84.240982,28,0.0,0.0,no_mans_land,deuce,far,-2.870593,19.623352,no_mans_land,ad,near,-0.942211,0.783271,0.846625,down the line,In,False,15:01:18,1046.140015,1,17.0,1.0,1.0,1.0,2.0,0.0,0.0,False,True,1.0,18.0,2.0,1.0,1.0,2.0,0.0,0.0,,,,,,,,,F,6.0,5.0,False,deuce,body,ad,deuce,BH,Line,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,Opponent,6,in_play,Forehand,Flat,86.884613,28,0.0,0.0,service_box,ad,far,0.358128,18.113962,out,deuce,far,-3.974084,26.480917,0.77143,down the line,Net,False,15:01:19,1047.439941,1,17.0,1.0,1.0,1.0,2.0,0.0,0.0,False,True,1.0,18.0,2.0,1.0,1.0,2.0,0.0,0.0,,,,,,,,,FE,6.0,5.0,False,deuce,body,deuce,middle,FH,Middle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,Player,1,first_serve,Serve,Flat,118.29406,29,0.0,0.0,service_box,deuce,far,2.292581234,16.92252,no_mans_land,ad,near,-0.980954,0.222415,2.525174,down the T,In,False,15:01:49,1077.5,1,18.0,2.0,1.0,1.0,2.0,0.0,0.0,True,True,1.0,19.0,3.0,1.0,1.0,2.0,0.0,0.0,Out,-1.457847,16.92252,,,,,,,6.0,6.0,False,ad,body,,,,,,,,3.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,5.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,6.0,UE,0.0,,4.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
